Handle,Title,Body (HTML),Vendor,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Gift Card,Status
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-1,,,,,,Beam Size (Front Side x Top Side),"6""x4"" (15.2x10.2cm)",Beam Lenght,4ft (121.9cm),MantleBeam6-91,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-1,,,,,,Beam Size (Front Side x Top Side),"6""x4"" (15.2x10.2cm)",Beam Lenght,4.5ft (137.2cm),MantleBeam6-92,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-1,,,,,,Beam Size (Front Side x Top Side),"6""x4"" (15.2x10.2cm)",Beam Lenght,5ft (152.4cm),MantleBeam6-93,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-1,,,,,,Beam Size (Front Side x Top Side),"6""x4"" (15.2x10.2cm)",Beam Lenght,5.5ft (167.6cm),MantleBeam6-94,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-1,,,,,,Beam Size (Front Side x Top Side),"6""x4"" (15.2x10.2cm)",Beam Lenght,6ft (182.9cm),MantleBeam6-95,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-1,,,,,,Beam Size (Front Side x Top Side),"6""x4"" (15.2x10.2cm)",Beam Lenght,6.5ft (198.1cm),MantleBeam6-96,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-1,,,,,,Beam Size (Front Side x Top Side),"6""x5"" (15.2x12.7cm)",Beam Lenght,3ft (91.4cm),MantleBeam6-97,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-1,,,,,,Beam Size (Front Side x Top Side),"6""x5"" (15.2x12.7cm)",Beam Lenght,3.5ft (106.7cm),MantleBeam6-98,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-1,,,,,,Beam Size (Front Side x Top Side),"6""x5"" (15.2x12.7cm)",Beam Lenght,4ft (121.9cm),MantleBeam6-99,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-1,,,,,,Beam Size (Front Side x Top Side),"6""x5"" (15.2x12.7cm)",Beam Lenght,4.5ft (137.2cm),MantleBeam6-100,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-2,"Oak Mantle Beam - Size variations, Pre-Drilled, Oiled, Free Fixings. Fireplace Mantelpiece Solid Wood Lintel for Log Burner Mantle Shelf - Part 2","Our Oak Mantel Beams are crafted to order, thus available in a variety of sizes and lengths - shall you need custom length please send a message with your requirements. We offer three different styles of finishing: sanded, lightly worked or heavily worked.

#NAME?
#NAME?
#NAME?

WHAT YOU WILL BE RECEIVING:

#NAME?
#NAME?
#NAME?

Our products are hand planed and sanded, therefore finished size can deviate up to 1/3"".

Please note, oak beams are natural products and comes with its own cracks, shakes, splits, knocks and other individual characteristics. Changes on appearance on some small level may continue until oak has fully settled. These are not considered as defects, we trust it will add a hint of nature to your home. 

Product color is generally light oak, although it is not uncommon for it to be with some slightly darker shades.

As all beams are made to order we generally get them dispatched within 5 working days, but if you require your order before a certain date please get in touch to check we can meet your deadline prior to ordering.",CraftWoodFurniture,"Fireplace_beam,oak_beam_fireplace,oak_mantel,mantelpiece_beam,oak_mantle_beam,fireplace_mantel,oak_mantle,beam,old_wood_mantel,fire_place_mantel,oak_beam,wood_beam,wooden_mantle",TRUE,,,,,,,,,,,,,,,,,FALSE,active
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-2,,,,,,,,,,,,,,,,,,,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-2,,,,,,,,,,,,,,,,,,,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-2,,,,,,,,,,,,,,,,,,,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-2,,,,,,,,,,,,,,,,,,,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-2,,,,,,,,,,,,,,,,,,,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-2,,,,,,,,,,,,,,,,,,,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-2,,,,,,,,,,,,,,,,,,,,,,,
oak-mantle-beam-size-variations-pre-drilled-oiled-free-fixings-fireplace-mantelpiece-solid-wood-lint-part-2,,,,,,,,,,,,,,,,,,,,,,,
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,"Handmade Oak Door Stop with Twisted Jute Twisted Rope, Solid Rustic Wood Block Holder House Warming Wooden Gift Grey Greyish","Our Solid Oak Door Stops with Twisted Jute Rope are crafted to order thus available in a variety if sizes and heights. Shall you have special needs please message us so we can discuss details.

Our Oak Door Blocks can be perfect finishing touch to your patio or any other doors. Massive Jute Twisted Rope can be perfect touch to your home decor.


WHAT YOU WILL BE RECEIVING:

#NAME?

Our products are hand planed and sanded, therefore finished size can deviate up to 1/2"".

Please note, oak beams are natural products and comes with its own cracks, shakes, splits, knocks and other individual characteristics. Changes on appearance on some small level may continue until oak has fully settled. These are not considered as defects, we trust it will add a hint of nature to your home.

Product color is generally light oak, although it is not uncommon for it to be with some slightly darker shades.

As all our products are made to order we generally get them dispatched within 5 working days, but if you require your order before a certain date please get in touch to check we can meet your deadline prior to ordering.",CraftWoodFurniture,"Natural_Oak,Solid_Oak,Handmade,Vintage,Entryway,Hallway,Utility_Room,Bedroom,Bathroom,Jute_Rope,Twisted_Rope",TRUE,Size,"4""x4""x8",,,,0,shopify,0,continue,manual,39,TRUE,TRUE,https://i.etsystatic.com/19500261/r/il/12e415/4835412393/il_fullxfull.4835412393_oorc.jpg,1,"Handmade Oak Door Stop with Twisted Jute Twisted Rope, Solid Rustic Wood Block Holder House Warming Wooden Gift Grey Greyish",FALSE,active
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,,,,,,Size,"5""x5""x8",,,,0,shopify,0,continue,manual,39,TRUE,TRUE,,,,,
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,,,,,,Size,"6""x6""x8",,,,0,shopify,0,continue,manual,39,TRUE,TRUE,,,,,
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,,,,,,Size,Clear,,,,0,shopify,0,continue,manual,39,TRUE,TRUE,,,,,
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,,,,,,Size,Old Oak,,,,0,shopify,0,continue,manual,39,TRUE,TRUE,,,,,
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,,,,,,Size,Dark,,,,0,shopify,0,continue,manual,39,TRUE,TRUE,,,,,
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,,,,,,Size,Grey,,,,0,shopify,0,continue,manual,39,TRUE,TRUE,,,,,
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,,,,,,Size,Light Grey,,,,0,shopify,0,continue,manual,39,TRUE,TRUE,,,,,
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,,,,,,Size,White,,,,0,shopify,0,continue,manual,39,TRUE,TRUE,,,,,
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/19500261/r/il/082349/4100801235/il_fullxfull.4100801235_plpe.jpg,2,"Handmade Oak Door Stop with Twisted Jute Twisted Rope, Solid Rustic Wood Block Holder House Warming Wooden Gift Grey Greyish",,
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/19500261/r/il/b33916/4100720843/il_fullxfull.4100720843_g9af.jpg,3,"Handmade Oak Door Stop with Twisted Jute Twisted Rope, Solid Rustic Wood Block Holder House Warming Wooden Gift Grey Greyish",,
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/19500261/r/il/419bfb/3999354746/il_fullxfull.3999354746_71hv.jpg,4,"Handmade Oak Door Stop with Twisted Jute Twisted Rope, Solid Rustic Wood Block Holder House Warming Wooden Gift Grey Greyish",,
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/19500261/r/il/ff3296/4053158154/il_fullxfull.4053158154_4m3e.jpg,5,"Handmade Oak Door Stop with Twisted Jute Twisted Rope, Solid Rustic Wood Block Holder House Warming Wooden Gift Grey Greyish",,
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/19500261/r/il/9927b9/4100720829/il_fullxfull.4100720829_75hj.jpg,6,"Handmade Oak Door Stop with Twisted Jute Twisted Rope, Solid Rustic Wood Block Holder House Warming Wooden Gift Grey Greyish",,
handmade-oak-door-stop-with-twisted-jute-twisted-rope-solid-rustic-wood-block-holder-house-warming-w-2,,,,,,,,,,,,,,,,,,,https://i.etsystatic.com/19500261/r/il/ca5efe/4053071682/il_fullxfull.4053071682_dvk7.jpg,7,"Handmade Oak Door Stop with Twisted Jute Twisted Rope, Solid Rustic Wood Block Holder House Warming Wooden Gift Grey Greyish",,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,"Handmade Solid Oak Coat Rack Shelf, Dark Hat Hook Wooden Entryway Furniture Cast Iron Hooks, Wall mounted Towel Holder Hanger Rustic Classic - Part 1","Oak Coat Rack made from solid natural oak, with shelf and classical hooks can be perfect finishing touch to your hallway, kitchen or bathroom.
Regardless of your home decor – modern or traditional one, our classic design Coat Racks, with variety of oil colours will fit right into it. 
Our Coat Racks are handmade to order, so can be adjusted to fit your need exactly, just order a shelf which is the next size up to your needs and leave us a note on order. 

DIMENTIONS:
HIGHT: 17cm
DEPTH: 10cm
LENGHT:
2 Hooks – 40cm
3 Hooks – 52cm
4 Hooks – 64cm
5 Hooks – 76cm
6 Hooks – 88cm
7 Hooks – 98cm
8 Hooks – 110cm
9 Hooks – 120cm
10 Hooks – 130cm
11 Hooks – 140cm
12 Hooks – 150cm.

INSTALLATION:
Our Coat Rack will be supplied fully assembled. We will provide fixings suitable for solid wall.

Every Coat Rack is unique as every bit of oak is having its own character including different oak colours and small knots.",CraftWoodFurniture,"Natural_Oak,Solid_Oak,Handmade,Coat_Rack,With_Shelf,Vintage,Entryway,Cast_Iron,Hooks,Hallway,Utility_Room,Bedroom,Bathroom",TRUE,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Clear + Black,CR3-1,0,shopify,0,continue,manual,20,TRUE,TRUE,https://i.etsystatic.com/19500261/r/il/4c74c7/6844714904/il_fullxfull.6844714904_6av9.jpg,1,"Handmade Solid Oak Coat Rack Shelf, Dark Hat Hook Wooden Entryway Furniture Cast Iron Hooks, Wall mounted Towel Holder Hanger Rustic Classic",FALSE,active
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Clear + Gold,CR3-2,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Clear + Old Copper,CR3-3,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Clear + Chrome,CR3-4,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Clear + Old Brass,CR3-5,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Old Oak + Black,CR3-6,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Old Oak + Gold,CR3-7,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Old Oak + Old Copper,CR3-8,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Old Oak + Chrome,CR3-9,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Old Oak + Old Brass,CR3-10,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Dark + Black,CR3-11,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Dark + Gold,CR3-12,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Dark + Old Copper,CR3-13,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Dark + Chrome,CR3-14,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Dark + Old Brass,CR3-15,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Grey + Black,CR3-16,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Grey + Gold,CR3-17,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Grey + Old Copper,CR3-18,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Grey + Chrome,CR3-19,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Grey + Old Brass,CR3-20,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Light Grey + Black,CR3-21,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Light Grey + Gold,CR3-22,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Light Grey+OldCopper,CR3-23,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Light Grey + Chrome,CR3-24,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,Light Grey+Old Brass,CR3-25,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,White + Black,CR3-26,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,White + Gold,CR3-27,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,White + Old Copper,CR3-28,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,White + Chrome,CR3-29,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,40cm - 2 Hooks,Oil Colour + Hooks Colour,White + Old Brass,CR3-30,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Clear + Black,CR3-31,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Clear + Gold,CR3-32,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Clear + Old Copper,CR3-33,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Clear + Chrome,CR3-34,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Clear + Old Brass,CR3-35,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Old Oak + Black,CR3-36,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Old Oak + Gold,CR3-37,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Old Oak + Old Copper,CR3-38,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Old Oak + Chrome,CR3-39,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Old Oak + Old Brass,CR3-40,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Dark + Black,CR3-41,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Dark + Gold,CR3-42,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Dark + Old Copper,CR3-43,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Dark + Chrome,CR3-44,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Dark + Old Brass,CR3-45,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Grey + Black,CR3-46,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Grey + Gold,CR3-47,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Grey + Old Copper,CR3-48,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Grey + Chrome,CR3-49,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Grey + Old Brass,CR3-50,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Light Grey + Black,CR3-51,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Light Grey + Gold,CR3-52,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
handmade-solid-oak-coat-rack-shelf-dark-hat-hook-wooden-entryway-furniture-cast-iron-hooks-wall-moun-part-1,,,,,,Size,52cm - 3 Hooks,Oil Colour + Hooks Colour,Light Grey+OldCopper,CR3-53,0,shopify,0,continue,manual,20,TRUE,TRUE,,,,,
